time (s)	det(V)
1774.296519	0.728900	
1774.298519	0.694199	
1774.300518	0.660268	
1774.302520	0.625281	
1774.304519	0.592046	
1774.306522	0.557658	
1774.310520	0.524881	
1774.312521	0.462863	
1774.314521	0.434086	
1774.316522	0.409082	
1774.318520	0.384020	
1774.320521	0.358131	
1774.322521	0.334246	
1774.326519	0.309830	
1774.330518	0.265874	
1774.332521	0.227744	
1774.334520	0.209784	
1774.336521	0.194134	
1774.338521	0.178361	
1774.340520	0.164323	
1774.344518	0.150644	
1774.346521	0.126206	
1774.348521	0.115880	
1774.352521	0.105834	
1774.354520	0.088613	
1774.356522	0.081798	
1774.358521	0.073442	
1774.360520	0.067362	
1774.362520	0.061629	
1774.364520	0.055157	
1774.368527	0.049436	
1774.370526	0.040053	
1774.372527	0.036597	
1774.374527	0.034316	
1774.376528	0.030744	
1774.378527	0.027751	
1774.380526	0.025446	
1774.382526	0.022828	
1774.384527	0.019046	
1774.388527	0.016844	
1774.390528	0.013240	
1774.392529	0.013049	
1774.394529	0.012033	
1774.396528	0.010602	
1774.398529	0.009307	
1774.400530	0.008722	
1774.404526	0.007302	
1774.408528	0.005628	
1774.410533	0.004358	
1774.412530	0.004587	
1774.414531	0.004434	
1774.416530	0.003530	
1774.418530	0.003704	
1774.422529	0.002639	
1774.424530	0.001676	
1774.426531	0.001892	
1774.430530	0.001795	
1774.432530	0.002203	
1774.434531	0.003062	
1774.436530	0.001753	
1774.438532	0.001743	
1774.442529	0.002592	
1774.444530	0.001422	
1774.448532	0.001374	
1774.450531	0.002133	
1774.452531	0.002294	
1774.454531	0.002243	
1774.456530	0.002548	
1774.460529	0.002900	
1774.462530	0.002664	
1774.464531	0.002258	
1774.468530	0.002635	
1774.470531	0.003010	
1774.472530	0.003944	
1774.474530	0.003234	
1774.476531	0.003234	
1774.478530	0.004223	
1774.482535	0.003710	
1774.486534	0.003175	
1774.488535	0.003832	
1774.490536	0.004482	
1774.492535	0.003899	
1774.494534	0.004469	
1774.498532	0.005084	
1774.500535	0.004441	
1774.502534	0.003500	
1774.506535	0.004094	
1774.508535	0.005093	
1774.510538	0.005302	
1774.512539	0.006182	
1774.514542	0.005338	
1774.516540	0.006271	
1774.518542	0.005024	
1774.522541	0.004380	
1774.524541	0.004936	
1774.526541	0.005854	
1774.528541	0.006542	
1774.530541	0.006573	
1774.532541	0.006721	
1774.534541	0.006410	
1774.538538	0.006094	
1774.540540	0.006021	
1774.542540	0.005904	
1774.544541	0.006751	
1774.546540	0.007236	
1774.548541	0.007177	
1774.550541	0.007742	
1774.552541	0.007149	
1774.554542	0.007288	
1774.558539	0.008379	
1774.562538	0.008093	
1774.564540	0.008289	
1774.566540	0.009023	
1774.568541	0.008687	
1774.570540	0.008370	
1774.572541	0.008700	
1774.576540	0.009418	
1774.578540	0.008598	
1774.580541	0.008741	
1774.584540	0.007987	
1774.586541	0.009259	
1774.588541	0.009378	
1774.590540	0.009836	
1774.592541	0.009558	
1774.594540	0.010089	
1774.596546	0.009747	
1774.600550	0.009618	
1774.602550	0.008993	
1774.604551	0.010088	
1774.606550	0.010391	
1774.608551	0.010292	
1774.610556	0.010853	
1774.612559	0.010936	
1774.616554	0.010892	
1774.618556	0.009523	
1774.620557	0.009811	
1774.622557	0.010194	
1774.624564	0.010686	
1774.626561	0.011092	
1774.628560	0.011923	
1774.630560	0.011159	
1774.632561	0.011407	
1774.636559	0.011790	
1774.640558	0.010470	
1774.642561	0.010120	
1774.644561	0.012459	
1774.646561	0.011646	
1774.648560	0.012232	
1774.650560	0.011652	
1774.654559	0.011746	
1774.656562	0.011030	
1774.658560	0.011124	
1774.662560	0.011658	
1774.664561	0.012427	
1774.666561	0.012890	
1774.668560	0.012213	
1774.670561	0.011839	
1774.672560	0.012407	
1774.674561	0.011957	
1774.678561	0.011668	
1774.680561	0.011711	
1774.682561	0.012066	
1774.684560	0.012827	
1774.686560	0.012878	
1774.690558	0.012482	
1774.692560	0.012982	
1774.696564	0.013212	
1774.700564	0.011772	
1774.702564	0.012767	
1774.704565	0.013482	
1774.706565	0.012887	
1774.708565	0.012985	
1774.712563	0.013455	
1774.714564	0.012823	
1774.716566	0.012934	
1774.720564	0.012135	
1774.722566	0.013222	
1774.726563	0.013596	
1774.728564	0.014096	
1774.730564	0.013993	
1774.734564	0.013649	
1774.736564	0.012779	
1774.738564	0.012692	
1774.740566	0.013668	
1774.742564	0.013852	
1774.744567	0.015043	
1774.746564	0.014580	
1774.748565	0.013957	
1774.750565	0.014971	
1774.752567	0.013021	
1774.756563	0.013674	
1774.758564	0.012833	
1774.760564	0.014371	
1774.762566	0.014981	
1774.764564	0.014677	
1774.766564	0.014665	
1774.768564	0.015260	
1774.770566	0.014922	
1774.772564	0.013894	
1774.776564	0.014247	
1774.778565	0.014661	
1774.780564	0.014569	
1774.782565	0.015217	
1774.784566	0.015707	
1774.786564	0.014652	
1774.788564	0.015286	
1774.792563	0.015400	
1774.794565	0.015125	
1774.796566	0.014840	
1774.798564	0.014762	
1774.800565	0.015525	
1774.802565	0.015071	
1774.804565	0.016502	
1774.806565	0.015470	
1774.808564	0.015972	
1774.812563	0.015706	
1774.816564	0.015429	
1774.818564	0.015238	
1774.820565	0.016062	
1774.822565	0.016308	
1774.824563	0.016431	
1774.826564	0.016089	
1774.830562	0.017115	
1774.832566	0.015934	
1774.834565	0.015691	
1774.838564	0.015478	
1774.840564	0.016320	
1774.842565	0.016779	
1774.844566	0.017829	
1774.846564	0.018024	
1774.848565	0.017136	
1774.850565	0.016960	
1774.852565	0.016516	
1774.856566	0.016548	
1774.858565	0.017662	
1774.860564	0.018698	
1774.862565	0.018828	
1774.864565	0.018132	
1774.866564	0.018346	
1774.870562	0.018747	
1774.874562	0.017811	
1774.876566	0.018107	
1774.878565	0.019267	
1774.880565	0.019263	
1774.882564	0.019514	
1774.884565	0.019075	
1774.888562	0.019507	
1774.890564	0.018565	
1774.892566	0.018534	
1774.896564	0.018735	
1774.898564	0.019544	
1774.900565	0.020589	
1774.902563	0.019537	
1774.904564	0.019948	
1774.906565	0.020890	
1774.910571	0.019860	
1774.914570	0.020356	
1774.916572	0.020708	
1774.918571	0.020845	
1774.920570	0.020409	
1774.922571	0.021456	
1774.926568	0.021315	
1774.928571	0.020763	
1774.930571	0.020191	
1774.934570	0.021043	
1774.936570	0.020596	
1774.938572	0.021933	
1774.940570	0.022450	
1774.942571	0.022061	
1774.944570	0.022368	
1774.946571	0.022138	
1774.950579	0.021419	
1774.952580	0.021153	
1774.954580	0.022361	
1774.956579	0.022639	
1774.958579	0.023343	
1774.960578	0.023709	
1774.962579	0.023555	
1774.964579	0.023674	
1774.966580	0.022761	
1774.968578	0.022703	
1774.972578	0.022182	
1774.974579	0.023077	
1774.976578	0.024523	
1774.978579	0.025025	
1774.980578	0.024681	
1774.982579	0.024550	
1774.986576	0.025172	
1774.988579	0.023942	
1774.990578	0.024532	
1774.994578	0.024107	
1774.996579	0.025341	
1774.998578	0.025950	
1775.000579	0.025965	
1775.002579	0.025089	
1775.004578	0.026282	
1775.008579	0.025133	
1775.012581	0.024819	
1775.014581	0.025706	
1775.016581	0.025740	
1775.018581	0.025656	
1775.020580	0.024762	
1775.024578	0.026198	
1775.026581	0.024383	
1775.028580	0.024114	
1775.032580	0.024102	
1775.034580	0.023447	
1775.038578	0.022260	
1775.040580	0.021730	
1775.042580	0.020842	
1775.046592	0.020622	
1775.048593	0.017182	
1775.050593	0.016775	
1775.052594	0.015524	
1775.054593	0.014808	
1775.056592	0.013417	
1775.058592	0.010594	
1775.060593	0.009826	
1775.062593	0.007484	
1775.066599	0.005018	
1775.070598	-0.000575	
1775.072600	-0.006125	
1775.074600	-0.009716	
1775.076598	-0.012393	
1775.078600	-0.016133	
1775.082596	-0.021209	
1775.084598	-0.031269	
1775.086599	-0.037587	
1775.090599	-0.043377	
1775.092599	-0.055210	
1775.094599	-0.061969	
1775.096598	-0.070192	
1775.098599	-0.078340	
1775.100598	-0.087145	
1775.102604	-0.097721	
1775.106608	-0.108057	
1775.108608	-0.131449	
1775.110609	-0.142624	
1775.112609	-0.155614	
1775.114615	-0.170247	
1775.116613	-0.185909	
1775.118613	-0.202293	
1775.122612	-0.220124	
1775.124613	-0.257887	
1775.126613	-0.278976	
1775.128612	-0.300267	
1775.130612	-0.323396	
1775.132613	-0.347045	
1775.134612	-0.372276	
1775.136612	-0.398475	
1775.138612	-0.423031	
1775.142610	-0.449641	
1775.146610	-0.512565	
1775.148612	-0.578319	
1775.150612	-0.611462	
1775.152613	-0.646624	
1775.154613	-0.681715	
1775.156613	-0.716902	
1775.160610	-0.752088	
1775.162612	-0.821051	
1775.164612	-0.854622	
1775.168613	-0.885766	
1775.170613	-0.944006	
1775.172613	-0.969820	
1775.174613	-0.993675	
1775.176613	-1.013222	
1775.178613	-1.030780	
1775.182612	-1.044971	
1775.184612	-1.061911	
1775.186612	-1.064606	
1775.188615	-1.062219	
1775.190619	-1.055631	
1775.192619	-1.046122	
1775.194618	-1.031734	
1775.196619	-1.013275	
1775.200618	-0.992235	
1775.204616	-0.939525	
1775.206619	-0.873445	
1775.208621	-0.836187	
1775.210619	-0.796615	
1775.212621	-0.756029	
1775.214621	-0.714459	
1775.218621	-0.670526	
1775.220624	-0.582556	
1775.222623	-0.538005	
1775.226623	-0.492324	
1775.228623	-0.405788	
1775.230623	-0.363218	
1775.232623	-0.319592	
1775.234622	-0.275873	
1775.236623	-0.234012	
1775.240622	-0.191662	
1775.244622	-0.109762	
1775.246622	-0.028597	
1775.248623	0.012298	
1775.250623	0.051175	
1775.252622	0.088116	
1775.256621	0.127057	
1775.258622	0.200985	
1775.260623	0.238685	
1775.264622	0.275629	
1775.266624	0.349898	
1775.268622	0.385370	
1775.270623	0.418665	
1775.272623	0.452778	
1775.274622	0.489594	
1775.278622	0.525756	
1775.282622	0.597845	
1775.284623	0.669898	
1775.286622	0.705003	
1775.288622	0.740423	
1775.290623	0.773209	
1775.294620	0.806183	
1775.296622	0.868568	
1775.298623	0.896866	
1775.302622	0.924801	
1775.304622	0.972575	
1775.306624	0.993568	
1775.308623	1.010558	
1775.310626	1.025984	
1775.312627	1.037145	
1775.314628	1.044764	
1775.318626	1.048982	
1775.320628	1.046221	
1775.322629	1.040092	
1775.324630	1.030435	
1775.326629	1.017234	
1775.328629	1.000490	
1775.330628	0.979045	
1775.334626	0.955979	
1775.336630	0.899572	
1775.338628	0.868867	
1775.340629	0.836432	
1775.342629	0.802781	
1775.344629	0.769024	
1775.346630	0.733153	
1775.348628	0.695857	
1775.350629	0.660113	
1775.354627	0.624081	
1775.356628	0.552156	
1775.358630	0.518036	
1775.360628	0.484947	
1775.362631	0.452302	
1775.364629	0.423654	
1775.366629	0.397893	
1775.368628	0.369867	
1775.370629	0.343863	
1775.372628	0.319087	
1775.376634	0.294031	
1775.378634	0.250999	
1775.380635	0.230319	
1775.382638	0.213019	
1775.384638	0.196048	
1775.386637	0.179593	
1775.388637	0.165785	
1775.390637	0.151558	
1775.392636	0.139324	
1775.396636	0.127084	
1775.400636	0.105939	
1775.402638	0.088243	
1775.404636	0.081081	
1775.406637	0.074322	
1775.408636	0.067405	
1775.412640	0.062600	
1775.414642	0.050788	
1775.416643	0.047081	
1775.420642	0.041994	
1775.422643	0.036192	
1775.424642	0.032322	
1775.426644	0.030072	
1775.428644	0.027364	
1775.430643	0.024569	
1775.434642	0.022037	
1775.438642	0.017390	
1775.440644	0.015275	
1775.442645	0.013653	
1775.444643	0.013538	
1775.446642	0.011946	
1775.450641	0.010507	
1775.452644	0.008243	
1775.454643	0.006824	
1775.458642	0.007075	
1775.460644	0.006814	
1775.462643	0.006131	
1775.464643	0.005916	
1775.466643	0.005540	
1775.468642	0.004992	
1775.470646	0.003702	
1775.474642	0.003605	
1775.476644	0.003135	
1775.478644	0.003481	
1775.480644	0.003091	
1775.482645	0.003540	
1775.484646	0.002685	
1775.486645	0.002411	
1775.488645	0.002681	
1775.490644	0.002328	
1775.492650	0.001374	
1775.496652	0.002273	
1775.498652	0.001499	
1775.500650	0.002524	
1775.502651	0.002267	
1775.504650	0.002436	
1775.506650	0.002253	
1775.510649	0.002776	
1775.512651	0.002375	
1775.514650	0.002166	
1775.518650	0.002047	
1775.520651	0.002311	
1775.522651	0.003547	
1775.524650	0.002839	
1775.526650	0.003947	
1775.528650	0.003410	
1775.532651	0.002679	
1775.536650	0.002799	
1775.538651	0.003388	
1775.540651	0.004336	
1775.542650	0.003901	
1775.544651	0.004475	
1775.548648	0.004172	
1775.550650	0.004368	
1775.552650	0.003445	
1775.556650	0.003933	
1775.558650	0.004436	
1775.560652	0.005748	
1775.562650	0.005856	
1775.564650	0.004807	
1775.566650	0.006495	
1775.570650	0.005239	
1775.574650	0.005237	
1775.576651	0.006784	
1775.578651	0.006386	
1775.580650	0.007215	
1775.582651	0.006458	
1775.586648	0.006451	
1775.588651	0.006718	
1775.590650	0.006351	
1775.594650	0.006782	
1775.596650	0.008280	
1775.598650	0.007768	
1775.600650	0.008005	
1775.602651	0.007692	
1775.604650	0.008016	
1775.606655	0.008013	
1775.610654	0.007541	
1775.612658	0.008238	
1775.614655	0.008406	
1775.616655	0.009467	
1775.618655	0.009220	
1775.620655	0.008434	
1775.622654	0.009913	
1775.626653	0.009675	
1775.630654	0.009533	
1775.632655	0.009128	
1775.634656	0.009677	
1775.636654	0.009728	
1775.638655	0.009938	
1775.640654	0.009935	
1775.644653	0.009800	
1775.646655	0.009766	
1775.648654	0.009962	
1775.652654	0.009280	
1775.654655	0.010441	
1775.656655	0.011682	
1775.658654	0.010595	
1775.660655	0.011381	
1775.662654	0.011867	
1775.666658	0.010695	
1775.670658	0.010609	
1775.672658	0.010867	
1775.674659	0.011884	
1775.676658	0.011497	
1775.678658	0.011356	
1775.682657	0.011930	
1775.684658	0.011021	
1775.686659	0.010560	
1775.690658	0.010653	
1775.692659	0.011737	
1775.694658	0.012268	
1775.696659	0.011598	
1775.698658	0.012201	
1775.700659	0.012613	
1775.702660	0.010643	
1775.706658	0.011461	
1775.708658	0.011697	
1775.710660	0.011860	
1775.712659	0.013294	
1775.714666	0.012418	
1775.716666	0.012534	
1775.718665	0.012087	
1775.722662	0.012115	
1775.726662	0.011963	
1775.728664	0.012112	
1775.730664	0.013099	
1775.732665	0.012972	
1775.734664	0.013078	
1775.736664	0.012600	
1775.740663	0.012817	
1775.742665	0.012373	
1775.744664	0.013374	
1775.748664	0.012490	
1775.750664	0.013411	
1775.752664	0.013456	
1775.754664	0.013736	
1775.756664	0.013667	
1775.758664	0.013633	
1775.762663	0.013217	
1775.766665	0.013114	
1775.768664	0.013139	
1775.770664	0.014043	
1775.772664	0.014116	
1775.774666	0.013800	
1775.778662	0.014891	
1775.780665	0.013161	
1775.782664	0.013161	
1775.786664	0.013469	
1775.788664	0.014178	
1775.790665	0.014251	
1775.792664	0.014076	
1775.794664	0.014934	
1775.796664	0.014564	
1775.798666	0.014138	
1775.802666	0.013983	
1775.804668	0.013998	
1775.806668	0.014833	
