time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
426666.627829	91.219200	0.028597	3.189763	73
426667.618504	127.788483	0.028553	4.475525	74
426668.756384	142.609131	0.028598	4.986720	75
426669.773082	178.755402	0.028573	6.256189	76
426670.795904	159.432816	0.028550	5.584407	77
426671.787125	130.178833	0.028584	4.554283	78
426672.848004	149.436859	0.028591	5.226619	79
426673.924574	221.837524	0.028597	7.757305	80
426674.945368	195.160095	0.028597	6.824569	81
426675.977156	182.783920	0.028515	6.410004	82
426677.105578	145.666718	0.028602	5.092962	83
426678.112172	227.149078	0.028551	7.955966	84
426679.183736	205.718353	0.028559	7.203280	85
426680.221361	251.949493	0.028589	8.812663	86
426681.249051	223.000092	0.028577	7.803606	87
426682.273185	276.788757	0.028585	9.683061	88
426683.325220	250.519287	0.028526	8.782077	89
426684.378922	248.523880	0.028545	8.706458	90
426685.370037	194.194458	0.028559	6.799754	91
426686.434416	220.424088	0.028567	7.716164	92
426687.507245	225.273773	0.028544	7.892099	93
426688.573188	286.042664	0.028544	10.021152	94
426689.630644	268.379425	0.028555	9.398686	95
426690.678403	277.115692	0.028566	9.700818	96
426691.703366	268.572144	0.028586	9.395141	97
426692.738502	256.468567	0.028550	8.983078	98
426693.786950	247.171783	0.028556	8.655807	99
426694.859965	271.021149	0.028575	9.484663	100
426695.890033	259.662872	0.028547	9.095962	101
426696.949892	253.253143	0.028549	8.870697	102
426698.009410	195.033676	0.028565	6.827597	103
426699.024826	278.410492	0.028562	9.747641	104
426700.060018	274.188843	0.028588	9.591197	105
426701.144564	217.303146	0.028548	7.611812	106
426702.209274	131.738098	0.028558	4.612936	107
426703.223932	248.637100	0.028529	8.715144	108
426704.300512	129.675690	0.028553	4.541640	109
426705.313060	248.010864	0.028580	8.677849	110
426706.337369	316.259521	0.028544	11.079753	111
426707.411375	225.713409	0.028542	7.908174	112
426708.471876	165.572296	0.028558	5.797822	113
426709.482800	333.842529	0.028583	11.679557	114
426710.566435	174.482895	0.028536	6.114586	115
426711.613852	142.348663	0.028550	4.986009	116
426712.683458	92.038979	0.028592	3.219025	117
426713.701032	149.353638	0.028585	5.224814	118
426714.743305	198.867187	0.028509	6.975553	119
426715.782636	170.673889	0.028535	5.981279	120
426716.822499	225.078979	0.028583	7.874573	121
426717.850776	262.466553	0.028547	9.194064	122
426718.932131	156.809921	0.028595	5.483791	123
426719.960631	184.868713	0.028569	6.471069	124
426720.996586	264.516785	0.028573	9.257425	125
426722.045427	216.186874	0.028550	7.572200	126
426723.104516	182.053986	0.028548	6.377133	127
426724.135881	222.179901	0.028521	7.789945	128
426725.152227	381.753204	0.028581	13.356936	129
426726.227329	225.529007	0.028546	7.900540	130
426727.287228	183.066467	0.028554	6.411347	131
426728.311988	252.636536	0.028579	8.839887	132
426729.385953	150.084839	0.028551	5.256791	133
426730.389359	324.153046	0.028579	11.342211	134
426731.471464	160.688110	0.028536	5.631157	135
426732.499816	227.587540	0.028555	7.970067	136
426733.559220	179.797729	0.028528	6.302505	137
426734.577266	293.409332	0.028537	10.281754	138
426735.644330	219.705566	0.028546	7.696464	139
426736.707920	99.096596	0.028561	3.469631	140
426737.747181	158.187347	0.028571	5.536651	141
426738.812411	58.596241	0.028543	2.052896	142
426739.838055	158.829300	0.028555	5.562225	143
426740.847628	270.593048	0.028533	9.483457	144
426741.935904	124.092178	0.028649	4.331458	145
