crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	3.017380	7436	8381576192.000000
281474976710655.000000	1.983793	7437	8382535680.000000
281474976710655.000000	2.943365	7438	8383663104.000000
281474976710655.000000	1.858602	7439	8384629760.000000
281474976710655.000000	2.881449	7440	8385750528.000000
281474976710655.000000	1.876298	7441	8386723840.000000
281474976710655.000000	2.775855	7442	8387837440.000000
281474976710655.000000	1.943562	7443	8388814336.000000
281474976710655.000000	2.472183	7444	8389931008.000000
281474976710655.000000	2.185781	7445	8390901248.000000
281474976710655.000000	2.289470	7446	8392022016.000000
281474976710655.000000	2.309766	7447	8392995840.000000
281474976710655.000000	2.400249	7448	8394105856.000000
281474976710655.000000	2.528268	7449	8395084288.000000
281474976710655.000000	2.619945	7450	8396187136.000000
281474976710655.000000	2.185631	7451	8397195264.000000
281474976710655.000000	2.676574	7452	8398268928.000000
281474976710655.000000	2.225696	7453	8399287296.000000
281474976710655.000000	2.881605	7454	8400353792.000000
281474976710655.000000	2.351247	7455	8401377280.000000
281474976710655.000000	2.771630	7456	8402443264.000000
281474976710655.000000	2.226689	7457	8403456512.000000
281474976710655.000000	2.738019	7458	8404541952.000000
281474976710655.000000	2.033710	7459	8405536768.000000
281474976710655.000000	2.920504	7460	8406644736.000000
281474976710655.000000	2.027666	7461	8407622656.000000
281474976710655.000000	2.846225	7462	8408736768.000000
281474976710655.000000	2.098694	7463	8409701888.000000
281474976710655.000000	2.697753	7464	8410828800.000000
281474976710655.000000	2.239627	7465	8411796480.000000
281474976710655.000000	2.658656	7466	8412919808.000000
281474976710655.000000	2.307768	7467	8413884416.000000
281474976710655.000000	2.600247	7468	8414998016.000000
281474976710655.000000	2.527654	7469	8415974912.000000
281474976710655.000000	2.673180	7470	8417088512.000000
281474976710655.000000	2.314489	7471	8418074624.000000
281474976710655.000000	2.681485	7472	8419171840.000000
281474976710655.000000	2.323261	7473	8420168192.000000
281474976710655.000000	2.771831	7474	8421258752.000000
281474976710655.000000	2.284442	7475	8422265344.000000
281474976710655.000000	2.851829	7476	8423343616.000000
281474976710655.000000	2.368079	7477	8424356864.000000
281474976710655.000000	2.791577	7478	8425434624.000000
281474976710655.000000	2.616235	7479	8426440704.000000
281474976710655.000000	2.809605	7480	8427523584.000000
281474976710655.000000	2.633853	7481	8428528640.000000
281474976710655.000000	2.582944	7482	8429621248.000000
281474976710655.000000	2.653577	7483	8430606848.000000
281474976710655.000000	2.560455	7484	8431718912.000000
281474976710655.000000	2.530177	7485	8432696320.000000
281474976710655.000000	2.775614	7486	8433811456.000000
281474976710655.000000	2.320932	7487	8434773504.000000
281474976710655.000000	2.919258	7488	8435907584.000000
281474976710655.000000	1.875349	7489	8436873728.000000
281474976710655.000000	2.907966	7490	8437996032.000000
281474976710655.000000	1.973206	7491	8438951936.000000
281474976710655.000000	2.792476	7492	8440081408.000000
281474976710655.000000	1.927683	7493	8441048064.000000
281474976710655.000000	2.781064	7494	8442165248.000000
281474976710655.000000	2.028650	7495	8443150848.000000
281474976710655.000000	2.788492	7496	8444243968.000000
281474976710655.000000	2.160812	7497	8445243904.000000
281474976710655.000000	2.735745	7498	8446325760.000000
281474976710655.000000	2.203156	7499	8447341568.000000
281474976710655.000000	2.666727	7500	8448415232.000000
281474976710655.000000	2.323532	7501	8449431552.000000
281474976710655.000000	2.770912	7502	8450509824.000000
281474976710655.000000	2.466413	7503	8451514368.000000
281474976710655.000000	2.935387	7504	8452601344.000000
281474976710655.000000	2.416028	7505	8453597696.000000
281474976710655.000000	2.654738	7506	8454700032.000000
281474976710655.000000	2.576825	7507	8455681536.000000
281474976710655.000000	2.599251	7508	8456793600.000000
281474976710655.000000	2.619251	7509	8457762816.000000
281474976710655.000000	2.951505	7510	8458886656.000000
281474976710655.000000	2.483905	7511	8459849728.000000
281474976710655.000000	2.793075	7512	8460972032.000000
281474976710655.000000	2.531554	7513	8461936640.000000
281474976710655.000000	2.854870	7514	8463067648.000000
281474976710655.000000	2.432610	7515	8464030720.000000
281474976710655.000000	2.865223	7516	8465152000.000000
281474976710655.000000	2.517681	7517	8466122240.000000
281474976710655.000000	2.816358	7518	8467241984.000000
281474976710655.000000	2.443698	7519	8468218880.000000
281474976710655.000000	2.683017	7520	8469326336.000000
281474976710655.000000	2.524893	7521	8470311424.000000
281474976710655.000000	2.764788	7522	8471408128.000000
281474976710655.000000	2.466183	7523	8472405504.000000
281474976710655.000000	2.975883	7524	8473495040.000000
281474976710655.000000	2.416569	7525	8474507776.000000
281474976710655.000000	2.963238	7526	8475578368.000000
281474976710655.000000	2.475861	7527	8476598784.000000
281474976710655.000000	3.008196	7528	8477665280.000000
281474976710655.000000	2.450400	7529	8478681600.000000
281474976710655.000000	3.017555	7530	8479759360.000000
281474976710655.000000	2.395192	7531	8480762368.000000
281474976710655.000000	2.971516	7532	8481858048.000000
281474976710655.000000	2.307649	7533	8482846720.000000
281474976710655.000000	2.979033	7534	8483954688.000000
281474976710655.000000	2.203772	7535	8484931584.000000
281474976710655.000000	2.989202	7536	8486047744.000000
281474976710655.000000	2.327514	7537	8487012352.000000
281474976710655.000000	2.896755	7538	8488142336.000000
281474976710655.000000	2.381292	7539	8489102336.000000
281474976710655.000000	2.835346	7540	8490230784.000000
281474976710655.000000	2.571756	7541	8491192832.000000
281474976710655.000000	2.994861	7542	8492316672.000000
281474976710655.000000	2.678705	7543	8493290496.000000
281474976710655.000000	2.814811	7544	8494397952.000000
281474976710655.000000	2.930173	7545	8495375360.000000
281474976710655.000000	2.864844	7546	8496492544.000000
281474976710655.000000	2.739813	7547	8497469440.000000
281474976710655.000000	2.742463	7548	8498578432.000000
281474976710655.000000	2.674823	7549	8499560960.000000
281474976710655.000000	2.849009	7550	8500668416.000000
281474976710655.000000	2.637061	7551	8501650944.000000
281474976710655.000000	2.826169	7552	8502758400.000000
281474976710655.000000	2.792164	7553	8503736320.000000
281474976710655.000000	2.804779	7554	8504849920.000000
281474976710655.000000	2.776325	7555	8505824768.000000
281474976710655.000000	2.909751	7556	8506942464.000000
281474976710655.000000	2.665050	7557	8507912192.000000
281474976710655.000000	2.905660	7558	8509034496.000000
281474976710655.000000	2.494545	7559	8509998592.000000
281474976710655.000000	2.919136	7560	8511120384.000000
281474976710655.000000	2.264454	7561	8512096256.000000
281474976710655.000000	3.349260	7562	8513208320.000000
281474976710655.000000	2.522790	7563	8514184704.000000
281474976710655.000000	2.721837	7564	8515305984.000000
281474976710655.000000	2.369968	7565	8516264960.000000
281474976710655.000000	2.839061	7566	8517394944.000000
281474976710655.000000	2.532649	7567	8518355968.000000
281474976710655.000000	2.839520	7568	8519477760.000000
281474976710655.000000	2.435969	7569	8520449024.000000
281474976710655.000000	3.138327	7570	8521559040.000000
281474976710655.000000	2.341561	7571	8522552320.000000
281474976710655.000000	3.133841	7572	8523641344.000000
281474976710655.000000	2.421378	7573	8524647424.000000
281474976710655.000000	3.082285	7574	8525724672.000000
281474976710655.000000	2.671029	7575	8526738944.000000
281474976710655.000000	2.933479	7576	8527813120.000000
281474976710655.000000	2.617065	7577	8528828416.000000
281474976710655.000000	2.756833	7578	8529904640.000000
281474976710655.000000	2.559123	7579	8530915840.000000
281474976710655.000000	2.815536	7580	8531998720.000000
281474976710655.000000	2.616080	7581	8533003264.000000
281474976710655.000000	3.084376	7582	8534091776.000000
281474976710655.000000	2.676209	7583	8535088128.000000
281474976710655.000000	3.066611	7584	8536184832.000000
281474976710655.000000	2.684475	7585	8537171968.000000
281474976710655.000000	3.018197	7586	8538277888.000000
281474976710655.000000	2.793217	7587	8539261952.000000
281474976710655.000000	2.860831	7588	8540367872.000000
281474976710655.000000	2.905116	7589	8541349376.000000
281474976710655.000000	2.901961	7590	8542458368.000000
281474976710655.000000	2.888749	7591	8543439360.000000
281474976710655.000000	2.948106	7592	8544543744.000000
281474976710655.000000	2.951129	7593	8545531392.000000
281474976710655.000000	2.899632	7594	8546631680.000000
281474976710655.000000	2.903599	7595	8547623936.000000
281474976710655.000000	2.962295	7596	8548717056.000000
281474976710655.000000	3.002034	7597	8549716992.000000
281474976710655.000000	2.951926	7598	8550800896.000000
281474976710655.000000	2.944201	7599	8551818752.000000
281474976710655.000000	2.019858	7600	8552879104.000000
